!
!Date: 04/07/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
RNQ1	YCL028W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2002-10-09	Derkatch IL, et al. (2001) PMID:11511345
LSB5	YCL034W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GLK1	YCL040W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SPS22	YCL048W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
KAR4	YCL055W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
FYV5	YCL058C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RVS161	YCR009C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PET18	YCR020C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2007-03-12	Mojzita D and Hohmann S (2006) PMID:16850348
RHB1	YCR027C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
BPH1	YCR032W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2012-08-13	Shiflett SL, et al. (2004) PMID:15296494
SNT1	YCR033W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
YCR043C	YCR043C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SOL2	YCR073W-A	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2005-01-21	Stanford DR, et al. (2004) PMID:15454531
MED2	YDL005C	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
YDL009C	YDL009C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YDL022C-A	YDL022C-A	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GPD1	YDL022W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2005-02-10	Valadi A, et al. (2004) PMID:15210723
PEX19	YDL065C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PEX19	YDL065C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2001-01-18	Götte K, et al. (1998) PMID:9418908
LUC7	YDL087C	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
GET3	YDL100C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PHO2	YDL106C	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
KIN28	YDL108W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
CDC48	YDL126C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CDC48	YDL126C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2005-08-08	Nita-Lazar M and Lennarz WJ (2005) PMID:15910746
RDI1	YDL135C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RDI1	YDL135C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2001-01-18	Johnson DI (1999) PMID:10066831
ARF2	YDL137W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ARF1	YDL192W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GDH2	YDL215C	is active in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2022-01-06	Schwencke J, et al. (1983) PMID:6343120
GCS1	YDL226C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GYP7	YDL234C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ATG31	YDR022C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
HEM13	YDR044W	is active in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2023-12-13	Camadro JM, et al. (1986) PMID:3516695
HEM13	YDR044W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2009-03-17	Camadro JM, et al. (1986) PMID:3516695
HEM12	YDR047W	is active in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2023-12-13	Felix F and Brouillet N (1990) PMID:2180703
VMS1	YDR049W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2011-02-15	Heo JM, et al. (2010) PMID:21070972
DOA4	YDR069C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SNF11	YDR073W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
TFB5	YDR079C-A	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
GIS1	YDR096W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
GRX3	YDR098C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2008-04-04	Kumánovics A, et al. (2008) PMID:18281282
TRS85	YDR108W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
DOP1	YDR141C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PEX7	YDR142C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2007-06-21	Nair DM, et al. (2004) PMID:15545321
PEX7	YDR142C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2007-06-21	Marzioch M, et al. (1994) PMID:7957058
TRM82	YDR165W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
SEC7	YDR170C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2001-01-18	Franzusoff A, et al. (1991) PMID:1986005
SUP35	YDR172W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
HMO1	YDR174W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
UBC1	YDR177W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SCC2	YDR180W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
SLY1	YDR189W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
REF2	YDR195W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
CAB5	YDR196C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GCD6	YDR211W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ADR1	YDR216W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SPR28	YDR218C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
PCF11	YDR228C	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
PEX5	YDR244W	is active in	GO:0005829	cytosol	cellular component		IDA	manually curated	UniProt	2022-08-24	Platta HW, et al. (2004) PMID:15283676
PEX5	YDR244W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2001-01-18	Elgersma Y, et al. (1996) PMID:8858166
RMD5	YDR255C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2003-07-08	Regelmann J, et al. (2003) PMID:12686616
CIA1	YDR267C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2008-10-07	Balk J, et al. (2005) PMID:16314508
HDA2	YDR295C	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
TFB1	YDR311W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
SWA2	YDR320C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SWR1	YDR334W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
TRR1	YDR353W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2008-09-04	Kang HJ, et al. (2008) PMID:18406344
GGA1	YDR358W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SEM1	YDR363W-A	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2002-12-16	Jäntti J, et al. (1999) PMID:9927667
VPS74	YDR372C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2008-04-22	Schmitz KR, et al. (2008) PMID:18410729
FRQ1	YDR373W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ARO10	YDR380W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RVS167	YDR388W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SPT3	YDR392W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
DIT1	YDR403W	located in	GO:0005829	cytosol	cellular component	part of ascospore-type prospore	IDA	manually curated	SGD	2020-06-29	Basiony M, et al. (2020) PMID:32503197
SYF1	YDR416W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
SIP1	YDR422C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2019-09-10	Hedbacker K, et al. (2004) PMID:14966266
RPN9	YDR427W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
PPN1	YDR452W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2015-03-10	Andreeva NA, et al. (2006) PMID:17009950
SPP41	YDR464W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
TRS31	YDR472W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VPS52	YDR484W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RIB3	YDR487C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2003-05-05	Jin C, et al. (2003) PMID:12595523
PKH1	YDR490C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2002-10-08	Roelants FM, et al. (2002) PMID:12221112
GRX2	YDR513W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2003-02-21	Pedrajas JR, et al. (2002) PMID:11958675
GRH1	YDR517W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
VAC8	YEL013W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
EAF5	YEL018W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
URA3	YEL021W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2009-04-30	Metzger MB, et al. (2008) PMID:18812321
GEA2	YEL022W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GLY1	YEL046C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2003-05-06	van Maris AJ, et al. (2003) PMID:12676688
FRD1	YEL047C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2004-08-12	Muratsubaki H and Enomoto K (1998) PMID:9587404
TCA17	YEL048C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
TMA20	YER007C-A	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2013-05-24	Aksnes H, et al. (2013) PMID:23613772
GPA2	YER020W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YAT2	YER024W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2008-09-03	Franken J, et al. (2008) PMID:18427809
GCD11	YER025W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
GLN3	YER040W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2002-12-02	Cox KH, et al. (2002) PMID:12140287
SPO73	YER046W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2005-01-27	Coluccio A, et al. (2004) PMID:15590821
CAJ1	YER048C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2020-09-03	Dobriyal N, et al. (2020) PMID:32777224
HMF1	YER057C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2002-09-26	Oxelmark E, et al. (2000) PMID:11003673
TSC11	YER093C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RPL23B	YER117W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
RSP5	YER125W	is active in	GO:0005829	cytosol	cellular component		IMP	manually curated	SGD	2018-02-21	Fang NN, et al. (2014) PMID:25344756
SAK1	YER129W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
UBP3	YER151C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SPT2	YER161C	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
RAD4	YER162C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2011-02-17	Li Y, et al. (2010) PMID:19889839
TMT1	YER175C	is active in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2020-10-23	Cai H, et al. (2001) PMID:11695919
TMT1	YER175C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2002-10-10	Cai H, et al. (2001) PMID:11695919
IES1	YFL013C	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
HSP12	YFL014W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2011-02-14	Welker S, et al. (2010) PMID:20797624
AGX1	YFL030W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SEC53	YFL045C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2002-10-01	Bernstein M, et al. (1985) PMID:3905826
SWP82	YFL049W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
YFL068W	YFL068W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
RPN11	YFR004W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2009-10-07	Hofmann L, et al. (2009) PMID:19773362
FAR7	YFR008W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
ATG18	YFR021W	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2001-11-19	Barth H, et al. (2001) PMID:11707261
ROG3	YFR022W	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
CDC26	YFR036W	located in	GO:0005829	cytosol	cellular component	exists during cellular response to hypoxia	IDA	manually curated	SGD	2017-04-17	Dastidar RG, et al. (2012) PMID:22932476
HXK1	YFR053C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RPN14	YGL004C	located in	GO:0005829	cytosol	cellular component		IDA	manually curated	SGD	2009-06-04	Saeki Y, et al. (2009) PMID:19446323
COG7	YGL005C	located in	GO:0005829	cytosol	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
