!
!Date: 04/07/2024
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
SNL1	YIL016W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
APQ12	YIL040W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP159	YIL115C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
STS1	YIR011C	colocalizes with	GO:0031965	nuclear membrane	cellular component		IBA with FBgn0036994	computational	GO_Central	2022-12-09	Gaudet P, et al (2010)
STS1	YIR011C	colocalizes with	GO:0031965	nuclear membrane	cellular component		IBA with PTN008622754	computational	GO_Central	2022-12-09	Gaudet P, et al (2010)
NSP1	YJL041W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP82	YJL061W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
JEM1	YJL073W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
SCP160	YJL080C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP85	YJR042W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
MAK11	YKL021C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP120	YKL057C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP100	YKL068W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
UIP5	YKR044W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP133	YKR082W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
POM34	YLR018C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NEJ1	YLR265C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP2	YLR335W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NDC1	YML031W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP188	YML103C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
PML39	YML107C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP116	YMR047C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
KAR5	YMR065W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
POM152	YMR129W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP53	YMR153W	located in	GO:0031965	nuclear membrane	cellular component		IEA with IPR017389	computational	InterPro	2024-03-12	DDB, et al. (2001)
NUP53	YMR153W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
PAH1	YMR165C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
GFD1	YMR255W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
SPO1	YNL012W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
PGA2	YNL149C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
DBP5	YOR046C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NUP1	YOR098C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
DGK1	YOR311C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
CSM4	YPL200W	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
NVJ2	YPR091C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
CSA1	YPR174C	located in	GO:0031965	nuclear membrane	cellular component		IEA with SL-0182	computational	UniProt	2024-03-12	UniProt-GOA (2012)
