YBL038W,26545.5,YBL038W_translation_Ribosome,5.12792080552615E-06,6.57921130512572E-07,9.31010540542796E-06,3.9213350306431E-07,2.7947735856262E-06,1.6289685573452E-05,4.57743412680849E-06,6.27440374032644E-06,5.69801147767494E-06,9.67269613578791E-07,3.58750011912551E-05,1.9421965804184E-05,2.53985455261807E-05,3.81781121088456E-05,2.11480902776226E-06,4.62968724158769E-05,1.74958188468367E-07,2.24637422735098E-05,4.4423704696447E-05,8.68822357014663E-06,9.93162459252969E-06,3.08839148369498E-05,4.03496630754726E-05,7.46576465394799E-06,3.53021659090208E-06,4.24490803826945E-05
YBL039C,64693.8,YBL039C_translation_Ribosome,4.74994806314975E-05,1.43175757092199E-05,6.64458724522708E-05,1.0073961271501E-05,3.33522543151052E-05,9.03216775299091E-05,4.45044756555673E-05,5.46984850007338E-05,5.0436744332351E-05,1.84343798823662E-05,0.000138024839989,9.93466598628826E-05,0.000114776160655,0.000142669846026,2.82095581464151E-05,0.000158059547087,5.69871907478471E-06,0.000107457321016,0.000154631158866,6.39424021568175E-05,6.88750633038334E-05,0.000127439365246,0.000146946582283,5.87479549610341E-05,3.82715456134578E-05,0.000150945647074
YBL041W,26866.3,YBL041W_translation_Ribosome,0.000270514435116,0.000284749517352,0.000262597118184,0.00028639095899,0.00027646114129,0.00025261394247,0.000271773383677,0.000268106763358,0.000269323470226,0.000283141370475,0.000233107284037,0.000248867600544,0.000242503671138,0.000231238002944,0.000278589243459,0.000225151337737,0.000288060956009,0.000245518610354,0.000226499819489,0.000263643275042,0.00026156215418,0.00023738698074,0.000229515154665,0.000265825783271,0.000274418136548,0.000227953194003
YBL042C,72166.6,YBL042C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL045C,50227.3,YBL045C_translation_Ribosome,0.000411801960012,0.00011203999486,0.000577247450216,7.6772699498908E-05,0.000287766923185,0.000783906673368,0.000385561303089,0.000462377024224,0.000437572886394,0.000146214725326,0.001189875128627,0.000861385509333,0.000993083670165,0.001228907184311,0.000242541380493,0.001357628425422,4.05008141802333E-05,0.000930728508254,0.001329042369653,0.000555473639781,0.00059833332388,0.001100567274074,0.001264781750511,0.000510203171824,0.000330987127525,0.001298247475621
YBL064C,29501.1,YBL064C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL068W,35714.4,YBL068W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL072C,22517.2,YBL072C_translation_Ribosome,0.005975576599532,0.006731901073648,0.00554683738385,0.00681838193775,0.006293338341586,0.004993105645585,0.006043280176772,0.005846223850811,0.005911121092889,0.006647141798564,0.003844799731025,0.004780578114134,0.004412393506499,0.003729269736362,0.00640509562983,0.003343421834765,0.006906338800076,0.004587913326151,0.003430087181459,0.005603982876075,0.005490289858388,0.004104517190712,0.003621977246781,0.005722649014363,0.006184310606125,0.003522879190194
YBL075C,70527.4,YBL075C_translation_Ribosome,0.000571280380547,0.000313074605314,0.000683646904305,0.000274122217115,0.000510857009189,0.000838162803837,0.000598694745699,0.000587987770852,0.000594257448713,0.000350332747922,0.001090122791588,0.000895126221303,0.001007829619545,0.001112411921576,0.000452864246221,0.001181871268136,0.000233327018822,0.000964503474112,0.001167114669784,0.000665817032237,0.000700808014054,0.001063780707239,0.001132313085027,0.000628144291992,0.000544014584217,0.001150623069899
YBL076C,122966.3,YBL076C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL079W,169454.3,YBL079W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL087C,14485.3,YBL087C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL090W,20413.2,YBL090W_translation_Ribosome,3.94331517535426E-06,5.05934174205769E-07,7.15936952259638E-06,3.01546387325625E-07,2.14915040809571E-06,1.25265905538788E-05,3.51999692291978E-06,4.82494804889837E-06,4.38170868493997E-06,7.43819783990002E-07,2.75874846703708E-05,1.49352798912798E-05,1.95312045180928E-05,2.93585518487234E-05,1.62626507865803E-06,3.5601789983228E-05,1.34540938872595E-07,1.72743728231757E-05,3.41613444353849E-05,6.68114917338596E-06,7.63731099931163E-06,2.37493936957158E-05,3.1028450859552E-05,5.74109159872563E-06,2.71469805855615E-06,3.26428798729736E-05
YBL092W,14794.7,YBL092W_translation_Ribosome,0.003926192560225,0.004423127956153,0.003644493766669,0.004479949338925,0.004134974719871,0.003280669892115,0.003970676515343,0.003841202636456,0.003883842717255,0.004367437726148,0.002526187029497,0.003141030813119,0.002899118816309,0.002450279207386,0.004208403723138,0.002196761720764,0.004537740511497,0.003014442350132,0.002253704315969,0.00368204063812,0.003607339783272,0.002696831776661,0.002379783755216,0.003760009031887,0.004063339141831,0.002314672372905
YBL098W,52435.1,YBL098W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL099W,58614.7,YBL099W_translation_Ribosome,0.001307301262055,0.000356030168664,0.001831662928904,0.000244099100533,0.000913402699368,0.002486282171659,0.001224049119045,0.001467475144468,0.00138906737375,0.000464527523679,0.00377320273399,0.002732178263339,0.003149998004163,0.003896769617446,0.000769998788856,0.004302752697022,0.000128861095884,0.002951779334012,0.004212765198862,0.001762533209199,0.001898156928935,0.003489902469064,0.004008734663728,0.001619155325592,0.001050904572383,0.004115451940942
YBR002C,32695,YBR002C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR003W,52567.2,YBR003W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR004C,50779,YBR004C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR006W,54186.7,YBR006W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR011C,32291.7,YBR011C_translation_Ribosome,0.000164231958684,6.48214956512477E-05,0.000219445014911,5.31987184576984E-05,0.000123012792576,0.000288786055336,0.00015550982027,0.000181027606479,0.000172800313178,7.60959133846407E-05,0.000426651422534,0.000314942602293,0.000359576602604,0.000440023549268,0.000108009595892,0.000484264498866,4.12083186107974E-05,0.000338420450284,0.00047441827815,0.000212157799714,0.000226515123156,0.000396142779764,0.000452326414159,0.000197030075791,0.000137351214861,0.000463826321621
YBR018C,42385.5,YBR018C_translation_Ribosome,0.000525108234268,0.000148430189905,0.000734561184543,0.000104436673847,0.000368710207763,0.000998508951537,0.0004919983612,0.000588916468278,0.000557579775747,0.000191109064991,0.001525868894742,0.001098280411649,0.001268854022329,0.001577219580801,0.000311857541826,0.001747353204213,0.000208457248684,0.001187944022713,0.001709452265903,0.000706885242639,0.000761415964886,0.001408846142544,0.001624499033017,0.00064946046749,0.000423093125896,0.001668708818536
YBR019C,78182.9,YBR019C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR020W,57940.9,YBR020W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR021W,71740.4,YBR021W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR023C,131593.5,YBR023C_translation_Ribosome,0,3.8684503040635E-09,0,2.72187270633859E-09,9.60948117256276E-09,2.6023562050645E-08,1.28226691025592E-08,1.53485897460403E-08,1.45318796291269E-08,0,3.97678396396513E-08,2.86238479861043E-08,3.30694094754675E-08,4.1106162909498E-08,8.12776297917439E-09,4.55402572648407E-08,1.53973074668393E-09,0,4.45524670018184E-08,0,0,3.67179432431583E-08,0,1.69265130264073E-08,0,0
YBR026C,42074.3,YBR026C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR029C,51832.3,YBR029C_translation_Ribosome,3.96758003696179E-05,1.08502143897561E-05,5.57043530828489E-05,7.48357647310972E-06,2.77073170191102E-05,7.59031645184655E-05,3.71420413288521E-05,4.45587755484018E-05,4.21607103382021E-05,1.41162498589174E-05,0.000116259801272,8.35382546884426E-05,9.65915347918277E-05,0.000120189453124,2.33566220771223E-05,0.00013320906364,4.01251178844928E-06,9.03998336391467E-05,0.000130308664246,5.35864299428467E-05,5.7759436325958E-05,0.000107304543106,0.000123807551188,4.91919535815088E-05,3.18690130876173E-05,0.00012719073957
YBR031W,39126.9,YBR031W_translation_Ribosome,0.010383430801886,0.011697654242912,0.009638434247339,0.011847927284039,0.010935587904243,0.008676245060852,0.010501075584377,0.010158661644801,0.010271430013028,0.011550372712336,0.006680897029641,0.008306947658408,0.007667173515776,0.006480146912034,0.011129782397402,0.005809680234961,0.012000765086098,0.007972164652842,0.005960273841341,0.00973773282619,0.009540174722442,0.007132193774948,0.006293710653949,0.009943932448088,0.010746136404828,0.006121513411384
YBR034C,39771.3,YBR034C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR035C,26908.5,YBR035C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR036C,45442.5,YBR036C_translation_Ribosome,3.22109374981785E-07,9.10493353153009E-08,4.50590999336629E-07,6.40630436598002E-08,2.26172447547713E-07,6.12500572841486E-07,3.0179927541778E-07,3.61250315904607E-07,3.42027912242826E-07,1.17229206209704E-07,9.35991180321569E-07,6.73701903463364E-07,7.78334349764831E-07,9.67490471918656E-07,1.91298157837726E-07,1.07185302334014E-06,3.62396954932685E-08,7.28702925793352E-07,1.04860401151113E-06,4.3361415577055E-07,4.67064129916344E-07,8.64207644834625E-07,9.96492406774992E-07,3.98388925570871E-07,2.59531756403196E-07,1.02361136140666E-06
YBR038W,109894.8,YBR038W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29277654762874E-08,0,0,0,0,1.76785623848881E-08,0,4.60429835213936E-09,1.81596740602099E-08
YBR039W,34360,YBR039W_translation_Ribosome,0.000255447133934,6.95684222290004E-05,0.000357907591083,4.7697051503728E-05,0.000178479213976,0.000485820425128,0.000239179635429,0.000286745167816,0.000271424261389,9.07688441841777E-05,0.00073728516305,0.000533868609344,0.000615510736061,0.000761430176249,0.000150458038598,0.000840759415128,2.51795042003742E-05,0.000576778737056,0.000823175825819,0.00034439961914,0.000370900542459,0.00068192819001,0.000783308186318,0.000316383529429,0.000205347129117,0.000804160780434
YBR041W,77147.6,YBR041W_translation_Ribosome,4.66368247845472E-07,1.31826398970514E-07,6.52391240917616E-07,3.77119777751087E-07,3.27465315406339E-07,8.86813117366067E-07,4.36962132150244E-07,5.23038725189487E-07,4.95207437399026E-07,1.69731102981486E-07,1.35518119207201E-06,9.75423879873524E-07,1.12691667840558E-06,1.40078765550183E-06,3.08402279493946E-06,1.5518896848975E-06,6.26788225630364E-07,1.05505748387899E-06,1.51822844510451E-06,6.27811202574097E-07,6.76241974990244E-07,1.25124891232668E-06,1.44277830400078E-06,5.76810113614464E-07,3.75764817465685E-07,1.48204266678342E-06
YBR042C,45529.6,YBR042C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR048W,17775.3,YBR048W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR058CA,9581.3,YBR058CA_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR061C,34703,YBR061C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR068C,67775,YBR068C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR069C,68760.1,YBR069C_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR079C,110332.4,YBR079C_translation_Ribosome,0.004996920673752,0.005942516851624,0.00447521980316,0.006058633828298,0.005370084594676,0.003853458916164,0.005063783916751,0.004839808380329,0.004903191710198,0.005833501057437,0.002620793359096,0.003607059306296,0.003190330834616,0.002503443942203,0.005521421390955,0.002120532253994,0.006179380781648,0.003387289104443,0.002207054477651,0.004545912854886,0.00441805756836,0.002892636194842,0.002397114977939,0.004681913269399,0.005231037491925,0.002289617917604
YBR082C,16453.9,YBR082C_translation_Ribosome,0.000165672886253,0.000174390968744,0.00016082403319,0.000175396247348,0.000169314865563,0.000154709973015,0.000166443912176,0.000164198340434,0.000164943496007,0.000173406081063,0.000142763385387,0.00015241557686,0.000148518074857,0.000141618569608,0.00017061819279,0.000137890874292,0.000176419014307,0.000150364533371,0.000138716733599,0.000161464737727,0.000160190183563,0.00014538442742,0.000140563434613,0.000162801385206,0.000168063655097,0.000139606833051
YBR084CA,21736.8,YBR084CA_translation_Ribosome,0.005768475362332,0.006498587180363,0.005354595369108,0.00658207079497,0.006075224133702,0.004820054837944,0.005833832472352,0.005643605714757,0.005706253751439,0.006416765488028,0.003711546852776,0.004614893075129,0.004259468991352,0.003600020890934,0.006183108143396,0.00322754568676,0.006666979252726,0.004428905653806,0.00331120739017,0.005409760315699,0.005300007664977,0.003962263037637,0.003496446939133,0.005524313728856,0.005969975076085,0.003400783418072
YBR084W,106228.6,YBR084W_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
